timestamp_utc,experiment,universe_rule,symbol,rank,market_cap_usd,price_usd,volume_24h_usd,volume_market_cap,change_24h_pct,change_7d_pct,change_30d_pct,selected,reason,dry_run
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,M,40,2549029804,1.13,3766898,0.0014777771503843898,0.6,-0.7,-6.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,OKB,41,2318877854,110.55,35120589,0.01514551054917272,0.5,6.1,35.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TAO,42,2231163718,232.63,187552719,0.08406049161113151,5.4,18.1,23.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USDY,43,2154001917,1.14,2909201,0.0013506027905730968,0.2,-0.2,0.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,AAVE,44,2140462175,138.94,690377289,0.32253655171458473,13.9,60.3,47.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,RLUSD,45,2077755988,1.0,453838460,0.21842721793181039,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PUMP,46,2035816399,0.00521861,582594948,0.28617263731944226,11.8,91.6,186.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PAXG,47,1995200570,4604.67,93391537,0.04680809458670113,0.4,5.3,13.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,WLFI,48,1908826472,0.060119,77622600,0.04066508985422327,2.2,1.1,4.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ONDO,49,1874997196,0.385382,184885042,0.0986055031945765,4.7,16.0,-2.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ASTER,50,1806498135,0.671258,143602290,0.07949207763782164,2.3,11.3,5.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,MORPHO,51,1759815870,2.68,56884268,0.03232398853182294,21.4,33.6,37.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PEPE,52,1719024847,4.09e-06,563779930,0.32796496861804814,1.9,55.9,51.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,MNT,53,1706772568,0.516835,35771261,0.02095842273930899,7.7,18.4,26.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ENA,54,1637029799,0.16656,774233426,0.47295011152084715,10.8,98.4,92.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SKY,55,1613432525,0.068893,16704690,0.010353510135169736,2.4,32.4,18.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,HTX,56,1586729893,1.77e-06,29501419,0.01859259041513501,0.2,-1.2,-4.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,DOT,57,1568314118,0.923767,113869939,0.07260658926236868,,20.7,15.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USDD,58,1502150494,0.999761,1846082,0.0012289594200938965,,,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,WLD,59,1454232939,0.402436,236575437,0.16268056557890964,4.4,13.1,8.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ICP,60,1348510383,2.43,75315473,0.05585086622206601,2.8,6.2,12.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USDF,61,1338267514,0.996341,567919,0.0004243688156955441,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BGB,62,1335619141,1.91,13826140,0.010351858232316245,2.6,15.1,15.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BFUSD,63,1319834609,0.999903,2856486,0.002164275721004373,,0.1,0.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,U,64,1278572116,0.999257,145308259,0.11364885654991087,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ETC,65,1238779532,7.85,70430800,0.056854991691935704,0.7,27.1,18.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BTW,66,1213663036,0.448364,14337773,0.011813635724833923,2.8,33.0,550.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,EURSAFO,67,1198495132,1.18,0,0.0,0.1,1.9,2.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USDGO,68,1194647999,0.999995,21793520,0.018242628806345158,,-0.1,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,POL,69,1140229999,0.106606,90102356,0.07902121157926138,-3.0,41.8,38.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KCS,70,1017018094,7.42,22902133,0.022518904172023513,-0.4,13.2,14.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PI,71,1013160467,0.091346,9697139,0.00957117783001693,0.1,6.0,11.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BCAP,72,964699192,105.87,0,0.0,,-0.3,-0.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,QNT,73,944195267,64.96,15868392,0.01680626090238599,2.7,13.6,2.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,EUTBL,74,941764237,1.24,0,0.0,0.1,1.9,2.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JTRSY,75,873341714,1.11,0,0.0,,0.1,0.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JST,76,849376970,0.103777,19980605,0.02352383653632615,-1.0,-3.6,0.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ATOM,77,846243905,1.61,34902322,0.0412438090174487,2.4,8.4,15.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,LIT,78,839584352,3.37,90738075,0.10807499542344973,7.5,43.5,62.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ALGO,79,839395297,0.092999,37398831,0.04455449194636124,1.5,18.0,11.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,NEXO,80,824441353,0.824105,3870032,0.0046941264965878055,-1.2,17.0,10.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,GT,81,821004604,7.71,1590147,0.001936830795165675,0.6,15.8,16.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USTB,82,806437234,11.19,0,0.0,,0.1,0.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,STABLE,83,805809719,0.03139881,9823930,0.012191376907430922,1.6,3.4,-17.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KAS,84,803007363,0.02904189,9687483,0.01206400270578839,0.3,10.7,4.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,VVV,85,797559541,16.83,31507700,0.03950513833800404,-2.9,40.9,39.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,RENDER,86,783516849,1.51,52988884,0.0676295398977438,5.1,19.7,4.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JUP,87,712004048,0.214849,48724153,0.06843241009214038,7.7,27.5,16.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JAAA,88,700218419,1.046,0,0.0,,0.1,0.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,GHO,89,698170302,0.998842,1529816,0.0021911788508013623,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TRUMP,90,685538767,2.73,1412119106,2.0598676165019856,11.8,92.7,74.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ARB,91,680178958,0.101934,99398257,0.14613544837122114,4.3,36.7,22.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,YLDS,92,679381385,0.999905,2540550,0.003739504873245828,,,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BDX,93,648053585,0.082357,8145388,0.01256900384248318,0.1,4.4,-1.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FIL,94,631721204,0.769183,74895702,0.11855815750012406,,12.8,6.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ETHFI,95,625501109,0.61486,107501377,0.17186440671842199,7.0,21.1,39.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FLR,96,622426346,0.0071426,3769282,0.006055788004834872,1.6,20.2,11.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PENGU,97,590671077,0.00940582,204095915,0.34553226482088273,11.1,55.1,56.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,XDC,98,580835208,0.02911817,5376668,0.009256787339929986,-0.6,7.9,4.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,CAKE,99,559500484,1.74,50530755,0.09031405055942722,3.1,19.6,25.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,APT,100,551977785,0.643601,88861777,0.16098795896287746,2.4,20.7,6.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USD0,101,550637186,0.998716,1355859,0.0024623455053033776,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,DASH,102,544314723,42.52,168646362,0.3098324459615986,8.4,40.8,32.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,INJ,103,527550670,5.28,95455899,0.18094166954616892,9.7,27.6,0.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,CRV,104,519584193,0.335294,90346772,0.1738828340376398,-0.7,36.2,65.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,币安人生,105,518254163,0.518116,7502933,0.014477323166239573,1.2,3.8,-20.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TUSD,106,493612800,0.998205,15029593,0.030448142754807006,,,0.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,VET,107,492635452,0.005731,8169409,0.016583071654372127,2.7,29.9,21.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,VIRTUAL,108,469019289,0.713875,69349625,0.1478609230504377,5.4,28.4,21.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,AERO,109,467614642,0.47696,31881485,0.06817897075173279,4.3,17.9,15.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,HASH,110,465065071,0.00818626,7024.0,1.510326282921385e-05,0.6,5.9,-8.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,A7A5,111,463377151,0.01181247,4002.3,8.63724072575171e-06,-1.6,-0.2,-3.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,EURC,112,455014764,1.17,22100451,0.048570843736402365,,1.3,2.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ZRO,113,446609351,1.26,149271233,0.33423221584090834,23.9,63.5,51.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,STX,114,445145730,0.239223,93882585,0.21090303393452747,22.6,96.2,66.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SPX,115,441135804,0.474154,12063738,0.027346993580235443,8.4,49.7,41.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PYTH,116,419701425,0.053406,97130138,0.23142675295896362,5.7,35.7,20.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USX,117,404340750,0.999522,631466,0.0015617174375820394,,0.1,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FET,118,372543865,0.164843,97289799,0.26114991586292796,3.3,33.8,9.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TIA,119,368997741,0.384814,41616734,0.11278316741781896,2.5,24.2,12.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,OUSG,120,366927461,116.3,0,0.0,,0.1,0.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KAU,121,354652517,148.62,5.8,1.6354035913976046e-08,-0.1,6.8,13.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FDUSD,122,351240464,0.998105,185511473,0.528160881258829,-0.1,0.1,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,NIGHT,123,347331873,0.02092676,7426257,0.02138086820497467,4.9,20.7,1.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,MON,124,344888646,0.02921342,76504823,0.22182470744484872,4.8,39.2,31.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BSV,125,341771802,17.04,5621854,0.016449145210639702,2.3,12.6,29.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SUN,126,338605503,0.01762924,12336190,0.03643233760438914,0.1,-1.1,-4.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PENDLE,127,328254755,1.91,94246516,0.28711393990317063,15.5,46.2,24.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,GNO,128,327408376,124.22,2377798,0.007262483718498393,1.0,19.7,15.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,LDO,129,326351528,0.390454,63531839,0.1946730244817484,10.2,27.6,1.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SEI,130,322849990,0.04796387,34994199,0.1083915133464926,3.3,20.2,7.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,VELVET,131,315570134,0.680331,6557279,0.020779149524967403,-0.9,-34.8,55.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,APXUSD,132,315267158,0.956469,1383969,0.004389829276159492,0.1,2.1,11.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SOFID,133,312998783,0.998941,1705020,0.005447369423158428,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,UB,134,308471654,0.123105,11078713,0.03591484940784867,-1.7,3.4,1.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JTO,135,308167081,0.600845,42796981,0.1388759008948136,0.1,1.3,2.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,LUNC,136,306378071,5.553e-05,15161130,0.04948503641437184,0.3,15.7,4.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BTT,137,291954768,2.95914e-07,6368611,0.021813690674166348,0.2,12.8,10.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,BONK,138,290237786,3.3e-06,89847857,0.3095663670753056,4.9,40.5,13.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USDTB,139,287808111,1.0,953657,0.003313516761867771,,0.1,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,XPL,140,280196227,0.104563,138640022,0.49479617725187997,10.2,36.3,23.6,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,OHM,141,277675396,18.58,190807,0.0006871584690204242,0.1,1.0,1.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,CRVUSD,142,277438661,0.999875,9137478,0.032935128676965464,,0.1,-0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,NFT,143,275999360,2.78744e-07,4086128,0.014804845924280404,0.1,-0.6,3.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,REAL,144,275027534,0.081409,7234940,0.026306238850979918,0.2,12.2,10.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ONYC,145,274948516,1.14,3644761,0.013256158109251261,0.2,0.3,1.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KITE,146,272419716,0.113912,11732392,0.04306733804832247,1.0,19.7,4.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FLOKI,147,263844230,2.739e-05,27785793,0.10531135359677943,2.4,34.9,31.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FF,148,262612112,0.085695,41431982,0.15776873992773038,10.1,30.0,42.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PIEVERSE,149,260160380,0.94692,4203704,0.01615812523029064,0.3,11.6,44.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,APEPE,150,259798159,1.24e-06,15455305,0.0594896632812552,,34.4,30.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,OP,151,257873589,0.112754,59096555,0.2291686993971298,4.4,32.5,22.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,CFX,152,255747048,0.0488946,5641744,0.022059859709504838,1.7,17.0,9.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,XTZ,153,255600627,0.233463,9360492,0.03662155335792662,-0.2,18.0,2.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,DCR,154,248715203,14.15,2551710,0.010259565837637999,1.3,18.0,22.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ENS,155,242420377,5.77,33697303,0.13900359126988734,3.1,43.3,33.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TIBBIR,156,239074173,0.238925,1232197,0.005154036442071056,-3.0,40.1,132.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,SYRUP,157,229983420,0.196993,7663824,0.03332337609380711,2.3,21.5,15.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,REUSD,158,221698038,1.096,6606104,0.02979775581054082,,0.1,0.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FRAX,159,217433900,0.991429,405910,0.0018668202152470246,0.1,,0.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,JASMY,160,216940622,0.00439064,10279571,0.04738426074946904,1.3,14.0,1.3,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,AUSD,161,212782873,0.999971,1306596,0.0061405130101801,,0.1,0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,GRASS,162,212383100,0.324969,19341281,0.0910678909950933,6.7,-3.0,-3.9,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,IOTA,163,211543950,0.04593535,16127659,0.07623786451940602,3.3,44.1,34.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,RAY,164,209108808,0.776075,17982908,0.08599785045879081,5.9,25.5,25.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,COMP,165,207739430,20.79,30883528,0.14866473832146357,8.1,28.7,22.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,EIGEN,166,206587252,0.235943,38905725,0.18832587501575362,13.3,37.6,11.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KAIA,167,205582440,0.03200445,15273570,0.07429413718409024,6.3,31.2,1.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,PC0000031,168,202500000,1.0,0,0.0,,,,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ULTIMA,169,202376523,2388.91,3859501,0.019070892921705152,0.3,3.2,6.2,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,CVX,170,198930898,2.14,9830191,0.049415103932220726,1.5,30.3,76.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,WIF,171,198916606,0.19939,55029059,0.2766438665256535,0.1,44.6,39.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,2Z,172,198216962,0.057151,4665629,0.0235379906589427,-1.3,16.5,-6.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,STRK,173,194213793,0.02787425,21713947,0.11180435057977577,3.1,19.2,-2.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,AKE,174,193630446,0.00849299,4021893,0.02077097420929351,-3.0,-16.2,232.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,THETA,175,191357611,0.19143,5848459,0.03056298084741453,1.7,38.7,43.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,ZBCN,176,188859931,0.00188917,9584244,0.05074789527483201,-2.8,20.3,-2.8,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,GRT,177,186828205,0.01707083,21016790,0.11249259714292069,4.2,27.3,8.7,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KAG,178,186720435,50.17,1055.37,5.6521397885560835e-06,3.2,-23.9,-13.4,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,APYUSD,179,185034407,1.35,558565,0.0030187088393781813,,2.4,12.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,FARTCOIN,180,184733426,0.184966,81599613,0.44171547492439184,-7.8,29.8,49.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,USAT,181,184065597,0.998658,1434847,0.007795302454048488,-0.1,,-0.1,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,KOGE,182,181709739,53.76,8716.13,4.796732441512119e-05,5.3,1.8,-15.5,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TWT,183,179278638,0.430421,6160113,0.03436055220365965,1.2,8.2,31.0,True,TOP_200_MARKET_CAP,True
2026-08-23T17:07:25.709983+00:00,B,TOP_200_MARKET_CAP,TEL,184,176015611,0.00178547,1036356,0.00588786411677996,-4.5,23.7,5.6,True,TOP_200_MARKET_CAP,True
